rib,stiffness,ks_MN_m3_assumed,x_m,w_mm,rotation_rad,soil_pressure_kPa,M_Gk_kNm,V_Gk_kN
R4,gross_instantaneous,10.0,3.2595,3.5746263913863774,0.0005031169619062332,35.74626391386377,2.1721494066311062,2.7093912126278825
R4,gross_instantaneous,10.0,3.272,3.5809121586568122,0.0005026045035597347,35.809121586568125,2.2057106270727354,2.660449891764299
R4,gross_instantaneous,10.0,3.2844999999999995,3.587191471530278,0.0005020842583911461,35.871914715302786,2.238661799181984,2.6117834323837315
R4,gross_instantaneous,10.0,3.2969999999999997,3.593464232671499,0.0005015562264004673,35.93464232671499,2.2710063569536443,2.5633915499771036
R4,gross_instantaneous,10.0,3.2969999999999997,3.593464232671498,0.0005015562264004229,35.93464232671498,2.2710063569536443,2.5633915499771036
R4,gross_instantaneous,10.0,3.3095,3.5997303459435277,0.0005010206934744568,35.99730345943527,2.3027477307995627,2.5152739557901045
R4,gross_instantaneous,10.0,3.322,3.605989719917115,0.0005004779386497464,36.059897199171154,2.33388934749629,2.467430356965726
R4,gross_instantaneous,10.0,3.3345,3.6122422643185264,0.0004999279619262918,36.12242264318526,2.3644346301348533,2.419860456684924
R4,gross_instantaneous,10.0,3.347,3.6184878888740273,0.0004993707633040928,36.18487888874027,2.394386998071358,2.372563954179177
R4,gross_instantaneous,10.0,3.347,3.6184878888740273,0.0004993707633040832,36.18487888874027,2.394386998071358,2.372563954179177
R4,gross_instantaneous,10.0,3.3594999999999997,3.62472650448142,0.000498806622246758,36.2472650448142,2.4237498668776514,2.325540544743381
R4,gross_instantaneous,10.0,3.372,3.630958026639397,0.0004982358113975597,36.30958026639397,2.452526648292814,2.278789919875164
R4,gross_instantaneous,10.0,3.3845,3.6371823719755594,0.0004976583307564883,36.3718237197556,2.480720750176726,2.2323117674123436
R4,gross_instantaneous,10.0,3.397,3.6433994571175097,0.0004970741803235437,36.4339945711751,2.508335576464444,2.186105771545194
R4,gross_instantaneous,10.0,3.397,3.6433994571175115,0.0004970741803236206,36.43399457117512,2.508335576464444,2.186105771545194
R4,gross_instantaneous,10.0,3.4095,3.649609199837709,0.0004964836331672238,36.49609199837709,2.5353745271206374,2.1401716128290453
R4,gross_instantaneous,10.0,3.4219999999999997,3.6558115224031753,0.0004958869555667104,36.55811522403175,2.561840998094834,2.0945089683204032
R4,gross_instantaneous,10.0,3.4345,3.6620063481833593,0.0004952841475220804,36.6200634818336,2.5877383812786943,2.049117511711204
R4,gross_instantaneous,10.0,3.447,3.6681936005477103,0.0004946752090333338,36.681936005477105,2.613070064464075,2.003996913340799
R4,gross_instantaneous,10.0,3.447,3.668193600547709,0.000494675209033293,36.68193600547709,2.613070064464075,2.003996913340799
R4,gross_instantaneous,10.0,3.4595000000000002,3.6743732039839725,0.0004940604068029683,36.74373203983972,2.637839431301151,1.9591468402082604
R4,gross_instantaneous,10.0,3.472,3.680545087368636,0.0004934400007773112,36.805450873686354,2.66204986125733,1.914566956105311
R4,gross_instantaneous,10.0,3.4844999999999997,3.686709180654258,0.0004928139909563219,36.867091806542575,2.6857047295781467,1.8702569217474052
R4,gross_instantaneous,10.0,3.497,3.6928654137933967,0.0004921823773400004,36.92865413793397,2.7088074072489237,1.8262163947854226
R4,gross_instantaneous,10.0,3.497,3.692865413793396,0.0004921823773399754,36.92865413793396,2.7088074072489237,1.8262163947854226
R4,gross_instantaneous,10.0,3.5095,3.699013717830476,0.0004915454202956563,36.99013717830476,2.731361260956497,1.7824450298176853
R4,gross_instantaneous,10.0,3.522,3.7051540280933586,0.0004909033734684465,37.05154028093359,2.7533696530517098,1.7389424785197158
R4,gross_instantaneous,10.0,3.5344999999999995,3.711286280959758,0.0004902562368583462,37.11286280959758,2.7748359415138366,1.6957083897721557
R4,gross_instantaneous,10.0,3.5469999999999997,3.7174104128073884,0.0004896040104653553,37.174104128073886,2.795763479915765,1.6527424096721712
R4,gross_instantaneous,10.0,3.5469999999999997,3.7174104128073884,0.0004896040104653576,37.174104128073886,2.795763479915765,1.6527424096721712
R4,gross_instantaneous,10.0,3.5595,3.7235263610795295,0.0004889469483535374,37.23526361079529,2.816155617389229,1.6100441815451842
R4,gross_instantaneous,10.0,3.572,3.729634067398136,0.0004882852978998752,37.29634067398136,2.8360156985907987,1.5676133460714738
R4,gross_instantaneous,10.0,3.5845,3.7357334744089354,0.000487619059104371,37.35733474408936,2.8553470636697527,1.5254495414109486
R4,gross_instantaneous,10.0,3.597,3.7418245247576545,0.00048694823196702465,37.41824524757654,2.874153048236687,1.4835524032142666
R4,gross_instantaneous,10.0,3.597,3.741824524757655,0.00048694823196705105,37.41824524757655,2.874153048236687,1.4835524032142666
R4,gross_instantaneous,10.0,3.6095,3.747907162129423,0.00048627306428162035,37.479071621294224,2.8924369833321752,1.4419215646342818
R4,gross_instantaneous,10.0,3.622,3.7539813342838406,0.0004855937971910292,37.53981334283841,2.910202195396169,1.4005566564495042
R4,gross_instantaneous,10.0,3.6345,3.7600469899783437,0.00048491043069527764,37.600469899783434,2.927452006239229,1.3594573071857436
R4,gross_instantaneous,10.0,3.6470000000000002,3.766104077970368,0.00048422296479436563,37.661040779703676,2.944189733014478,1.3186231431269477
R4,gross_instantaneous,10.0,3.6470000000000002,3.7661040779703665,0.00048422296479431413,37.66104077970366,2.944189733014478,1.3186231431269477
R4,gross_instantaneous,10.0,3.6595000000000004,3.7721525480307245,0.0004835316410456311,37.72152548030724,2.960418688189605,1.2780537883263614
R4,gross_instantaneous,10.0,3.672,3.778192353901074,0.00048283669439300463,37.78192353901074,2.9761421795195835,1.2377488647268655
R4,gross_instantaneous,10.0,3.6845,3.7842234502951166,0.00048213812483643477,37.842234502951165,2.9913635100211855,1.1977079922795095
R4,gross_instantaneous,10.0,3.697,3.790245791926552,0.0004814359323759215,37.90245791926552,3.0060859779481874,1.157930788954067
R4,gross_instantaneous,10.0,3.697,3.790245791926552,0.00048143593237593276,37.90245791926552,3.0060859779481874,1.157930788954067
R4,gross_instantaneous,10.0,3.7095000000000002,3.7962593344965807,0.00048073035236741944,37.96259334496581,3.0203128767666327,1.1184168707499123
R4,gross_instantaneous,10.0,3.722,3.8022640375742056,0.00048002161359128956,38.02264037574206,3.0340474951307894,1.0791658518132539
R4,gross_instantaneous,10.0,3.7344999999999997,3.8082598616748315,0.0004793097160475431,38.082598616748314,3.047293116860854,1.0401773445525742
R4,gross_instantaneous,10.0,3.747,3.8142467673138625,0.0004785946597361802,38.142467673138626,3.0600530209213312,1.0014509596489036
R4,gross_instantaneous,10.0,3.747,3.8142467673138625,0.00047859465973618137,38.142467673138626,3.0600530209213312,1.0014509596489036
R4,gross_instantaneous,10.0,3.7595,3.8202247159684717,0.00047787667384730593,38.20224715968472,3.0723304813994705,0.9629863060664159
R4,gross_instantaneous,10.0,3.772,3.8261936728811947,0.0004771559810343485,38.261936728811946,3.084128767484375,0.924782991166576
R4,gross_instantaneous,10.0,3.7844999999999995,3.8321536042154802,0.000476432581297309,38.321536042154804,3.0954511434478142,0.8868406208205019
R4,gross_instantaneous,10.0,3.7969999999999997,3.8381044761347773,0.00047570647463618745,38.38104476134777,3.106300868625695,0.8491587994189622
R4,gross_instantaneous,10.0,3.7969999999999997,3.8381044761347787,0.00047570647463624107,38.38104476134779,3.106300868625695,0.8491587994189622
R4,gross_instantaneous,10.0,3.8095,3.8440462557387245,0.00047497788411173154,38.44046255738724,3.1166811973995823,0.8117371298826901
R4,gross_instantaneous,10.0,3.822,3.8499789137904887,0.0004742470262872282,38.499789137904884,3.1265953791788808,0.7745752137734642
R4,gross_instantaneous,10.0,3.8345,3.855902421948822,0.0004735139011627312,38.559024219488215,3.136046658384671,0.7376726514034116
R4,gross_instantaneous,10.0,3.847,3.8618167518724738,0.00047277850873824037,38.61816751872474,3.1450382744341856,0.7010290418447299
R4,gross_instantaneous,10.0,3.847,3.861816751872472,0.0004727785087381737,38.61816751872472,3.1450382744341856,0.7010290418447299
R4,gross_instantaneous,10.0,3.8595,3.867721876130952,0.00047204106598183336,38.677218761309526,3.1535734617253355,0.6646439829397219
R4,gross_instantaneous,10.0,3.872,3.8736177708560975,0.0004713017834046258,38.73617770856097,3.161655449621877,0.6285170714088267
R4,gross_instantaneous,10.0,3.8845,3.8795044130501477,0.0004705606610065511,38.79504413050147,3.169287462440191,0.592647902956885
R4,gross_instantaneous,10.0,3.8970000000000002,3.885381779715341,0.0004698176987876092,38.85381779715341,3.1764727194366795,0.5570360722825851
R4,gross_instantaneous,10.0,3.8970000000000002,3.8853817797153414,0.00046981769878762697,38.85381779715342,3.1764727194366795,0.5570360722825851
R4,gross_instantaneous,10.0,3.9095000000000004,3.891249848739407,0.00046907310766098915,38.912498487394075,3.1832144347952127,0.5216811730882223
R4,gross_instantaneous,10.0,3.922,3.8971086014718193,0.00046832709212302307,38.97108601471819,3.189515817615205,0.4865827981846969
R4,gross_instantaneous,10.0,3.9345,3.9029580201074356,0.0004675796521737286,39.02958020107435,3.195380071901245,0.4517405395947618
R4,gross_instantaneous,10.0,3.947,3.9087980868411147,0.00046683078781310593,39.08798086841115,3.200810396553338,0.41715398856219454
R4,gross_instantaneous,10.0,3.947,3.9087980868411156,0.0004668307878131273,39.08798086841116,3.200810396553338,0.41715398856219454
R4,gross_instantaneous,10.0,3.9595000000000002,3.9146287847280923,0.0004660807039373193,39.146287847280924,3.205809985357191,0.38282273556128105
R4,gross_instantaneous,10.0,3.972,3.9204501001854024,0.0004653295990663457,39.20450100185402,3.2103820269751076,0.3487463703988036
R4,gross_instantaneous,10.0,3.9844999999999997,3.9262620204506047,0.0004645774732002065,39.26262020450604,3.2145297049383967,0.3149244823142857
R4,gross_instantaneous,10.0,3.997,3.9320645327612604,0.00046382432633890164,39.3206453276126,3.218256197640372,0.2813566599888946
R4,gross_instantaneous,10.0,3.997,3.9320645327612596,0.00046382432633884223,39.320645327612596,3.218256197640372,0.2813566599888946
R4,gross_instantaneous,10.0,4.0095,3.9378576251903494,0.00046307035739960936,39.378576251903496,3.2215646783293943,0.2480424915546498
R4,gross_instantaneous,10.0,4.022,3.9436412890733505,0.00046231575896472004,39.43641289073351,3.2244583151025066,0.21498156469341995
R4,gross_instantaneous,10.0,4.0344999999999995,3.9494155165415687,0.0004615605310341743,39.494155165415684,3.226940270900536,0.182173466734186
R4,gross_instantaneous,10.0,4.047,3.9551802997263072,0.000460804673607972,39.551802997263074,3.2290137035037705,0.1496177846616734
R4,gross_instantaneous,10.0,4.047,3.9551802997263064,0.0004608046736079431,39.55180299726306,3.2290137035037705,0.1496177846616734
R4,gross_instantaneous,10.0,4.0595,3.960935631569495,0.0004600483796629585,39.60935631569495,3.2306817655276783,0.11731410512529007
R4,gross_instantaneous,10.0,4.071999999999999,3.9666815081768987,0.00045929183588233917,39.66681508176899,3.2319476044191977,0.0852620145351492
R4,gross_instantaneous,10.0,4.084499999999999,3.9724179264255715,0.00045853504226608493,39.72417926425572,3.2328143624544565,0.05346109915637075
R4,gross_instantaneous,10.0,4.0969999999999995,3.9781448831925688,0.0004577779988141959,39.78144883192569,3.233285176737042,0.021910945117445818
R4,gross_instantaneous,10.0,4.0969999999999995,3.9781448831925705,0.000457777998814287,39.78144883192571,3.233285176737042,0.021910945117445818
R4,gross_instantaneous,10.0,4.105739927395692,3.982143516266634,0.00045724862213265756,39.82143516266634,3.233380837684859,-1.8388068845354155e-16
R4,gross_instantaneous,10.0,4.1095,3.983862376140941,0.0004570208926020039,39.83862376140941,3.2333631791963153,-0.009388861581095746
R4,gross_instantaneous,10.0,4.122,3.989570405999547,0.0004562639044520647,39.89570405999547,3.2330514965862807,-0.04043873497361514
R4,gross_instantaneous,10.0,4.1345,3.9952689742441696,0.0004555070343644694,39.95268974244169,3.232353250485833,-0.07123908903800685
R4,gross_instantaneous,10.0,4.147,4.000958082350586,0.00045475028233921794,40.00958082350585,3.2312715572995496,-0.10179033768760004
R4,gross_instantaneous,10.0,4.147,4.000958082350587,0.00045475028233924684,40.009580823505864,3.2312715572995496,-0.10179033768760004
R4,gross_instantaneous,10.0,4.1595,4.006637732556098,0.000453993829588618,40.06637732556098,3.2298095282585138,-0.13209289476275804
R4,gross_instantaneous,10.0,4.172000000000001,4.01230793006645,0.0004532378511137526,40.12307930066451,3.2279702694216827,-0.16214717394074565
R4,gross_instantaneous,10.0,4.1845,4.017968680810091,0.00045248234691465063,40.17968680810091,3.22575688167859,-0.19195358864729128
R4,gross_instantaneous,10.0,4.197,4.023619990715466,0.0004517273169913121,40.23619990715466,3.223172460752569,-0.22151255204875386
R4,gross_instantaneous,10.0,4.197,4.023619990715465,0.0004517273169912852,40.236199907154656,3.223172460752569,-0.22151255204875386
R4,gross_instantaneous,10.0,4.2095,4.029261866448233,0.00045097293673178763,40.292618664482326,3.2202200972040145,-0.25082447704398914
R4,gross_instantaneous,10.0,4.2219999999999995,4.034894317545769,0.0004502193753544247,40.34894317545769,3.216902876434166,-0.2798897761771304
R4,gross_instantaneous,10.0,4.2345,4.040517354244101,0.0004494666328591964,40.40517354244101,3.2132238786901834,-0.3087088615520559
R4,gross_instantaneous,10.0,4.247,4.046130986779257,0.0004487147092461028,40.46130986779257,3.209186179070728,-0.33728214482481766
R4,gross_instantaneous,10.0,4.247,4.046130986779257,0.0004487147092460986,40.46130986779257,3.209186179070728,-0.33728214482481766
R4,gross_instantaneous,10.0,4.2595,4.051735226100324,0.00044796377411774203,40.51735226100324,3.2047928475315786,-0.3656100371957727
R4,gross_instantaneous,10.0,4.272,4.057330085932029,0.0004472139909480878,40.57330085932029,3.2000469488917522,-0.39369294932525895
R4,gross_instantaneous,10.0,4.2844999999999995,4.062915580673855,0.000446465359737136,40.629155806738545,3.1949515428408755,-0.42153129125094735
R4,gross_instantaneous,10.0,4.297,4.068491724725286,0.0004457178804848866,40.684917247252855,3.1895096839470414,-0.44912547238053135
R4,gross_instantaneous,10.0,4.297,4.068491724725286,0.00044571788048489174,40.684917247252855,3.1895096839470414,-0.44912547238053135
R4,gross_instantaneous,10.0,4.3095,4.074058533174878,0.00044497171704709765,40.74058533174878,3.183724421664704,-0.476475901484121
R4,gross_instantaneous,10.0,4.321999999999999,4.079616023791389,0.0004442270271917515,40.796160237913895,3.177598800343055,-0.503582986612795
R4,gross_instantaneous,10.0,4.334499999999999,4.085164214994599,0.0004434838109188532,40.85164214994599,3.1711358592356165,-0.5304471350188181
R4,gross_instantaneous,10.0,4.3469999999999995,4.090703125204288,0.00044274206822840284,40.907031252042884,3.1643386325102907,-0.5570687531485896
R4,gross_instantaneous,10.0,4.3469999999999995,4.090703125204289,0.00044274206822845976,40.90703125204289,3.1643386325102907,-0.5570687531485896
R4,gross_instantaneous,10.0,4.3595,4.096232773505484,0.00044200195726774795,40.96232773505484,3.157210149259457,-0.5834482466352986
R4,gross_instantaneous,10.0,4.372,4.101753181568607,0.00044126363013693233,41.01753181568607,3.1497534335105297,-0.6095860202203324
R4,gross_instantaneous,10.0,4.3845,4.107264371691532,0.00044052708683601285,41.07264371691532,3.141971504237684,-0.6354824776763407
R4,gross_instantaneous,10.0,4.397,4.112766366172133,0.00043979232736498955,41.12766366172133,3.133867375374035,-0.6611380218004412
R4,gross_instantaneous,10.0,4.397,4.112766366172133,0.0004397923273649979,41.12766366172133,3.133867375374035,-0.6611380218004412
R4,gross_instantaneous,10.0,4.4095,4.118259187949859,0.00043905950420072387,41.182591879498595,3.125444055823848,-0.6865530544071335
R4,gross_instantaneous,10.0,4.422000000000001,4.123742862455388,0.00043832876381330246,41.23742862455388,3.116704549475204,-0.7117279762525479
R4,gross_instantaneous,10.0,4.4345,4.129217415723429,0.00043760010620273363,41.29217415723429,3.107651855213783,-0.7366631869603336
R4,gross_instantaneous,10.0,4.447,4.134682873788693,0.0004368735313690175,41.34682873788693,3.0982889669370914,-0.7613590850151215
R4,gross_instantaneous,10.0,4.447,4.134682873788693,0.0004368735313690187,41.34682873788693,3.0982889669370914,-0.7613590850151215
R4,gross_instantaneous,10.0,4.4595,4.140139263303958,0.00043614918615640625,41.40139263303958,3.088618873568712,-0.7858160677556957
R4,gross_instantaneous,10.0,4.4719999999999995,4.14558661331968,0.00043542721144227873,41.45586613319681,3.0786445590729947,-0.81003453130206
R4,gross_instantaneous,10.0,4.4845,4.1510249534670915,0.0004347076072266361,41.51024953467091,3.068369002470831,-0.8340148704841364
R4,gross_instantaneous,10.0,4.497,4.156454313377424,0.00043399037350947843,41.56454313377424,3.0577951778558394,-0.8577574788354801
R4,gross_instantaneous,10.0,4.497,4.156454313377424,0.0004339903735094838,41.56454313377424,3.0577951778558394,-0.8577574788354801
R4,gross_instantaneous,10.0,4.5095,4.161874723276617,0.00043327565153984454,41.618747232766175,3.046926054410587,-0.8812627485867086
R4,gross_instantaneous,10.0,4.522,4.167286215695374,0.0004325635766392818,41.67286215695374,3.035764596423231,-0.9045310705953665
R4,gross_instantaneous,10.0,4.5345,4.172688823722055,0.00043185414880779553,41.72688823722055,3.0243137633051957,-0.9275628342774151
R4,gross_instantaneous,10.0,4.547000000000001,4.1780825804450235,0.00043114736804538583,41.78082580445023,3.0125765096092536,-0.9503584276011998
R4,gross_instantaneous,10.0,4.547000000000001,4.1780825804450235,0.0004311473680453783,41.78082580445023,3.0125765096092536,-0.9503584276011998
R4,gross_instantaneous,10.0,4.559500000000001,4.183467519524156,0.0004304433700428139,41.83467519524156,3.000555785047637,-0.9729182370811317
R4,gross_instantaneous,10.0,4.572000000000001,4.188843676831769,0.00042974228460222936,41.88843676831769,2.9882545345105487,-0.9952426477103373
R4,gross_instantaneous,10.0,4.5845,4.194211088774886,0.00042904411172362477,41.94211088774887,2.9756756980856767,-1.0173320428949173
R4,gross_instantaneous,10.0,4.597,4.199569791760534,0.0004283488514070001,41.99569791760534,2.9628222110780853,-1.0391868044481645
R4,gross_instantaneous,10.0,4.597,4.199569791760535,0.00042834885140703667,41.99569791760535,2.9628222110780853,-1.0391868044481645
R4,gross_instantaneous,10.0,4.609500000000001,4.204919822744202,0.0004276566338213385,42.04919822744202,2.949697004030145,-1.060807312584499
R4,gross_instantaneous,10.0,4.622,4.210261220802107,0.0004269675832850115,42.10261220802107,2.9363030027418406,-1.0821939458548806
R4,gross_instantaneous,10.0,4.6345,4.215594025522367,0.0004262816997980556,42.15594025522367,2.9226431282920387,-1.1033470810838217
R4,gross_instantaneous,10.0,4.647,4.220918276493098,0.00042559898336047076,42.20918276493098,2.908720297060125,-1.124267093363854
R4,gross_instantaneous,10.0,4.647,4.220918276493099,0.0004255989833605283,42.209182764930986,2.908720297060125,-1.124267093363854
R4,gross_instantaneous,10.0,4.6595,4.2262340138279875,0.0004249195586553721,42.26234013827987,2.8945374207476684,-1.1449543560497148
R4,gross_instantaneous,10.0,4.672000000000001,4.231541279670326,0.0004242435445525953,42.315412796703264,2.880097406400453,-1.1654092406965046
R4,gross_instantaneous,10.0,4.6845,4.236840116652646,0.00042357094105219793,42.36840116652645,2.8654031564314293,-1.1856321169994364
R4,gross_instantaneous,10.0,4.697,4.242130567407474,0.00042290174815418,42.421305674074745,2.8504575686440154,-1.205623352788549
R4,gross_instantaneous,10.0,4.697,4.242130567407474,0.0004229017481541774,42.421305674074745,2.8504575686440154,-1.205623352788549
R4,gross_instantaneous,10.0,4.7095,4.247412675070161,0.0004222360850908027,42.474126750701615,2.835263536255425,-1.2253833140231432
R4,gross_instantaneous,10.0,4.7219999999999995,4.252686484715123,0.0004215740653181254,42.526864847151224,2.819823947920348,-1.244912364732668
R4,gross_instantaneous,10.0,4.7345,4.257952041883492,0.00042091568883614557,42.57952041883492,2.8041416877555108,-1.264210866959187
R4,gross_instantaneous,10.0,4.747,4.263209392116404,0.0004202609556448631,42.63209392116404,2.7882196353645643,-1.2832791807523378
R4,gross_instantaneous,10.0,4.747,4.263209392116403,0.00042026095564484716,42.632093921164035,2.7882196353645643,-1.2832791807523378
R4,gross_instantaneous,10.0,4.7595,4.268458581435203,0.0004196099795602972,42.68458581435203,2.7720606658630063,-1.3021176641640178
R4,gross_instantaneous,10.0,4.772,4.273699657710339,0.0004189628686584861,42.73699657710339,2.7556676499034354,-1.3207266731919782
R4,gross_instantaneous,10.0,4.7845,4.278932669256593,0.000418319622939414,42.789326692565936,2.7390434537016417,-1.339106561724993
R4,gross_instantaneous,10.0,4.797000000000001,4.2841576643887525,0.0004176802424030808,42.84157664388753,2.722190939063016,-1.3572576815380657
R4,gross_instantaneous,10.0,4.797000000000001,4.284157664388754,0.00041768024240317156,42.84157664388754,2.722190939063016,-1.3572576815380657
R4,gross_instantaneous,10.0,4.809500000000001,4.289374691879352,0.0004170448354832708,42.89374691879352,2.705112963408987,-1.3751803822873543
R4,gross_instantaneous,10.0,4.822000000000001,4.294583802260608,0.00041641350490866216,42.94583802260608,2.6878123798037734,-1.392875011456467
R4,gross_instantaneous,10.0,4.8345,4.29978504648684,0.0004157862506793457,42.9978504648684,2.670292036981938,-1.4103419143043117
R4,gross_instantaneous,10.0,4.847,4.304978475512364,0.0004151630727953213,43.04978475512364,2.652554779376238,-1.4275814338605453
R4,gross_instantaneous,10.0,4.847,4.304978475512365,0.0004151630727953773,43.049784755123646,2.652554779376238,-1.4275814338605453
R4,gross_instantaneous,10.0,4.859500000000001,4.310164140726922,0.0004145440743410714,43.10164140726922,2.634603447145507,-1.4445939109207457
R4,gross_instantaneous,10.0,4.872,4.315342095191074,0.0004139293527304444,43.15342095191073,2.6164408762028346,-1.4613796839953828
R4,gross_instantaneous,10.0,4.8845,4.320512392365365,0.00041331890796349614,43.20512392365365,2.5980698982445047,-1.4779390892603372
R4,gross_instantaneous,10.0,4.897,4.325675085710342,0.00041271274004022666,43.25675085710343,2.579493340779221,-1.4942724605525908
R4,gross_instantaneous,10.0,4.897,4.325675085710342,0.0004127127400402209,43.25675085710343,2.579493340779221,-1.4942724605525908
R4,gross_instantaneous,10.0,4.9095,4.330830229099789,0.00041211094672799736,43.30830229099789,2.5607140271573545,-1.5103801293656427
R4,gross_instantaneous,10.0,4.922000000000001,4.335977877989965,0.0004115136201572412,43.35977877989965,2.5417347766004807,-1.5262624248011403
R4,gross_instantaneous,10.0,4.9345,4.341118088215143,0.0004109207603279526,43.41118088215142,2.522558404231631,-1.5419196735220517
R4,gross_instantaneous,10.0,4.947,4.346250915609587,0.00041033236724013144,43.46250915609587,2.503187721105817,-1.5573521997485966
R4,gross_instantaneous,10.0,4.947,4.346250915609586,0.00041033236724007566,43.462509156095855,2.503187721105817,-1.5573521997485966
R4,gross_instantaneous,10.0,4.9595,4.351376416398745,0.0004097485333754812,43.51376416398745,2.4836255342405753,-1.5725603252539022
R4,gross_instantaneous,10.0,4.9719999999999995,4.356494648302726,0.0004091693456114417,43.564946483027256,2.463874646646787,-1.5875443693182818
R4,gross_instantaneous,10.0,4.9845,4.361605669397783,0.0004085948039479572,43.61605669397783,2.443937857360172,-1.6023046486850439
R4,gross_instantaneous,10.0,4.997,4.366709537760176,0.00040802490838502773,43.66709537760177,2.423817961473038,-1.6168414775566604
R4,gross_instantaneous,10.0,4.997,4.366709537760176,0.0004080249083850315,43.66709537760177,2.423817961473038,-1.6168414775566604
R4,gross_instantaneous,10.0,5.0095,4.371806311835411,0.0004074597461493476,43.71806311835412,2.4035177501660527,-1.6311551675906657
R4,gross_instantaneous,10.0,5.022,4.376896051476331,0.00040689939889463147,43.76896051476331,2.3830400107402725,-1.6452460278565628
R4,gross_instantaneous,10.0,5.0345,4.381978816870198,0.0004063438666208831,43.81978816870198,2.3623875266498064,-1.6591143647942566
R4,gross_instantaneous,10.0,5.047000000000001,4.387054668204273,0.0004057931493281025,43.870546682042736,2.3415630775347225,-1.6727604822104594
R4,gross_instantaneous,10.0,5.047000000000001,4.387054668204272,0.0004057931493280434,43.87054668204273,2.3415630775347225,-1.6727604822104594
R4,gross_instantaneous,10.0,5.059500000000001,4.392123666013264,0.0004052473290173401,43.92123666013264,2.320569439253972,-1.6861846812748271
R4,gross_instantaneous,10.0,5.072000000000001,4.3971858721523756,0.0004047064821474637,43.97185872152376,2.2994093839185563,-1.6993872604794844
R4,gross_instantaneous,10.0,5.0845,4.40224134878962,0.00040417060871841424,44.02241348789621,2.278085679925291,-1.712368515600063
R4,gross_instantaneous,10.0,5.097,4.407290158093007,0.0004036397087301918,44.07290158093007,2.256601091990795,-1.7251287396923445
R4,gross_instantaneous,10.0,5.097,4.407290158093008,0.000403639708730229,44.07290158093008,2.256601091990795,-1.7251287396923445
R4,gross_instantaneous,10.0,5.109500000000001,4.412332362556307,0.0004031138589870319,44.12332362556307,2.2349583811854985,-1.7376682230886342
R4,gross_instantaneous,10.0,5.122,4.417368025907418,0.00040259313078007565,44.17368025907418,2.213160304967878,-1.749987253359887
R4,gross_instantaneous,10.0,5.1345,4.422397212165544,0.0004020775241093602,44.223972121655436,2.1912096172192452,-1.762086115279341
R4,gross_instantaneous,10.0,5.147,4.427419985349886,0.0004015670389748857,44.27419985349886,2.169109068278753,-1.7739650908193945
R4,gross_instantaneous,10.0,5.147,4.427419985349886,0.0004015670389748827,44.27419985349886,2.169109068278753,-1.7739650908193945
R4,gross_instantaneous,10.0,5.1595,4.432436409783842,0.0004010617470116064,44.32436409783842,2.146861404978413,-1.7856244591482155
R4,gross_instantaneous,10.0,5.172000000000001,4.437446550939015,0.00040056171436969005,44.37446550939015,2.1244693706783258,-1.797064496594457
R4,gross_instantaneous,10.0,5.1845,4.442450474556923,0.0004000669410491336,44.42450474556923,2.101935705302432,-1.8082854766134702
R4,gross_instantaneous,10.0,5.197,4.447448246379083,0.00039957742704993716,44.47448246379083,2.0792631453744566,-1.8192876697844143
R4,gross_instantaneous,10.0,5.197,4.447448246379081,0.0003995774270498708,44.47448246379081,2.0792631453744566,-1.8192876697844143
R4,gross_instantaneous,10.0,5.2095,4.452439932429743,0.0003990932388642535,44.524399324297434,2.0564544240538685,-1.8300713438071032
R4,gross_instantaneous,10.0,5.2219999999999995,4.457425599795888,0.00039861443752684824,44.574255997958886,2.0335122711720386,-1.8406367634692942
R4,gross_instantaneous,10.0,5.2345,4.4624053158131165,0.00039814102303765503,44.62405315813116,2.010439413268877,-1.850984190615468
R4,gross_instantaneous,10.0,5.247,4.46737914781703,0.00039767299539667384,44.6737914781703,1.9872385736296492,-1.861113884144174
R4,gross_instantaneous,10.0,5.247,4.46737914781703,0.0003976729953966495,44.6737914781703,1.9872385736296492,-1.861113884144174
R4,gross_instantaneous,10.0,5.2595,4.472347163404621,0.0003972104159788599,44.723471634046206,1.9639124723218078,-1.8710261000051072
R4,gross_instantaneous,10.0,5.272,4.477309431150529,0.0003967533407277325,44.77309431150529,1.9404638262320073,-1.8807210911689611
R4,gross_instantaneous,10.0,5.2845,4.482266019856842,0.0003963017696432673,44.822660198568414,1.9168953491035567,-1.8901991075987636
R4,gross_instantaneous,10.0,5.297000000000001,4.487216998325639,0.00039585570272546427,44.872169983256384,1.8932097515740407,-1.8994603962474514
R4,gross_instantaneous,10.0,5.297000000000001,4.487216998325637,0.00039585570272537455,44.87216998325637,1.8932097515740407,-1.8994603962474514
R4,gross_instantaneous,10.0,5.309500000000001,4.492162435599144,0.00039541519625635636,44.92162435599143,1.8694097412129518,-1.9085052010551822
R4,gross_instantaneous,10.0,5.322000000000001,4.497102401612564,0.0003949803011116699,44.97102401612564,1.84549802255949,-1.917333762921736
R4,gross_instantaneous,10.0,5.3345,4.502036966507453,0.00039455101729131523,45.02036966507453,1.8214772971607653,-1.9259463196803948
R4,gross_instantaneous,10.0,5.347,4.5069662004253646,0.00039412734479529234,45.06966200425365,1.7973502636101513,-1.9343431060957479
R4,gross_instantaneous,10.0,5.347,4.506966200425366,0.00039412734479538086,45.069662004253665,1.7973502636101513,-1.9343431060957479
